QueueSize,DeltaTime
0,376624
0,372162
0,370058
0,372529
0,391321
0,390281
0,420811
0,408634
0,391214
0,398782
0,389461
0,379258
0,380713
0,370866
0,376888
0,372233
0,372559
0,378177
23,377658
22,379091
22,396961
21,372980
20,370121
20,371873
19,372171
18,381544
18,372462
19,377989
20,372878
19,368588
18,365179
17,371757
16,363711
15,371547
15,373557
15,365918
15,372555
14,371638
15,381549
14,369455
13,376648
12,380348
13,379497
12,376074
11,378139
10,369479
9,371615
8,370225
7,371426
6,371477
5,367721
4,370739
3,370507
2,365778
1,374480
0,372316
1,369164
0,367780
0,365192
0,370475
0,369026
0,378218
0,374309
0,375719
2,384812
1,371757
0,374373
0,373078
0,377339
0,373783
0,372538
0,374490
0,367526
0,380950
0,370777
0,375199
0,373202
0,374403
